,Date,Stock,Sentiment
146,2021-02-18,NOK,0.10666942820931129
147,2021-02-19,AMC,0.15000390778109432
148,2021-02-19,GME,0.08092209564219228
149,2021-02-19,NOK,0.2456032712368243
150,2021-02-20,AMC,0.2505155684069032
151,2021-02-20,GME,0.11967428193322849
152,2021-02-20,NOK,0.3342231796106691
153,2021-02-21,AMC,0.23728008068274548
154,2021-02-21,GME,0.07627094584784937
155,2021-02-21,NOK,0.22628344455255475
156,2021-02-22,AMC,0.2515257595224539
157,2021-02-22,GME,0.16618999855453148
158,2021-02-22,NOK,0.14078501620119474
159,2021-02-23,AMC,0.21679600143129937
160,2021-02-23,GME,0.029455905178678223
161,2021-02-23,NOK,0.15505635305119023
162,2021-02-24,AMC,0.24494901931181084
163,2021-02-24,GME,0.2072319076845888
164,2021-02-24,NOK,0.1441215161397122
165,2021-02-25,AMC,0.035083735526772214
166,2021-02-25,GME,0.1825366992240306
167,2021-02-25,NOK,0.14938141185243148
168,2021-02-26,AMC,0.22164983216114342
169,2021-02-26,GME,0.15510963104630354
170,2021-02-26,NOK,0.16249052322790503
171,2021-02-27,AMC,0.2521313784115482
172,2021-02-27,GME,0.15167832111450844
173,2021-02-27,NOK,0.23600269299901974
174,2021-02-28,AMC,0.2359441348881228
175,2021-02-28,GME,0.17415544148907067
176,2021-02-28,NOK,0.16687403563365835
177,2021-03-01,AMC,0.2715407689656131
178,2021-03-01,GME,0.20401948876329698
179,2021-03-01,NOK,0.21075813833335746
180,2021-03-02,AMC,0.19768197313090785
181,2021-03-02,GME,0.11421675979020074
182,2021-03-02,NOK,0.21845639836567554
183,2021-03-03,AMC,0.08992939280159772
184,2021-03-03,GME,0.16517262170417235
185,2021-03-03,NOK,0.214567171848874
186,2021-03-04,AMC,0.15033647315902635
187,2021-03-04,GME,0.12909158225893044
188,2021-03-04,NOK,0.12608227707805122
189,2021-03-05,AMC,0.23998661715490743
190,2021-03-05,GME,0.19194122605619487
191,2021-03-05,NOK,0.1952777505563044
192,2021-03-06,AMC,0.23181591501168441
193,2021-03-06,GME,0.13702138252125587
194,2021-03-06,NOK,0.2627356351336597
195,2021-03-07,AMC,0.24424495051696432
196,2021-03-07,GME,0.1712860525464639
197,2021-03-07,NOK,0.32315357721432353
198,2021-03-08,AMC,0.2657096867883811
199,2021-03-08,GME,0.1885270784603199
200,2021-03-08,NOK,0.22359079575159085
201,2021-03-09,AMC,0.23871486466156785
202,2021-03-09,GME,0.23578661327227018
203,2021-03-09,NOK,0.23659344022396042
204,2021-03-10,AMC,0.20431011770572513
205,2021-03-10,GME,0.05156586348079145
206,2021-03-10,NOK,0.21693088417159992
207,2021-03-11,AMC,0.2008473058680538
208,2021-03-11,GME,0.13199567022174596
209,2021-03-11,NOK,0.13774896170568443
210,2021-03-12,AMC,0.3597242345812265
211,2021-03-12,GME,0.18750473199260886
212,2021-03-12,NOK,0.2394654493809187
213,2021-03-13,AMC,0.20588309288641904
214,2021-03-13,GME,0.206300765177235
215,2021-03-13,NOK,0.24224731610705547
216,2021-03-14,AMC,0.29175032194470985
217,2021-03-14,GME,0.25925111742306034
218,2021-03-14,NOK,0.26785314154981205
219,2021-03-15,AMC,0.2315301798923174
220,2021-03-15,GME,0.07415304491925054
221,2021-03-15,NOK,0.26943812777753917
222,2021-03-16,AMC,0.2229133628549753
223,2021-03-16,GME,0.1317694026432
224,2021-03-16,NOK,0.18148749644518483
225,2021-03-17,AMC,0.30766697809274773
226,2021-03-17,GME,0.1634630342135206
227,2021-03-17,NOK,0.25136241908741
228,2021-03-18,AMC,0.23627328105946072
229,2021-03-18,GME,0.11444841396412812
230,2021-03-18,NOK,0.18816220501028286
231,2021-03-19,AMC,0.12549494869972114
232,2021-03-19,GME,0.17171832034853288
233,2021-03-19,NOK,0.22688368650311272
234,2021-03-20,AMC,0.11647897327248938
235,2021-03-20,GME,0.12665464183012956
236,2021-03-20,NOK,0.32247649341740686
237,2021-03-21,AMC,0.1980072359140031
238,2021-03-21,GME,0.14742284822405782
239,2021-03-21,NOK,0.29543292721306597
240,2021-03-22,AMC,0.1624767896217527
241,2021-03-22,GME,0.14608576742361765
242,2021-03-22,NOK,0.19122723200154845
243,2021-03-23,AMC,0.12014271494117565
244,2021-03-23,GME,-0.011205173261580057
245,2021-03-23,NOK,0.20737501481954285
246,2021-03-24,AMC,-0.09382163090549875
247,2021-03-24,GME,-0.0810500239356188
248,2021-03-24,NOK,0.1598506475639066
249,2021-03-25,AMC,0.1829002203225391
250,2021-03-25,GME,0.13794880258385092
251,2021-03-25,NOK,0.164795089386014
252,2021-03-26,AMC,0.15098270772455727
253,2021-03-26,GME,0.10111492284049746
254,2021-03-26,NOK,0.22878418982976914
255,2021-03-27,AMC,0.199849152408191
256,2021-03-27,GME,0.1590600652983412
257,2021-03-27,NOK,0.09415678883313525
258,2021-03-28,AMC,0.21277578869077843
259,2021-03-28,GME,0.10500178010831587
260,2021-03-28,NOK,0.2985446690016293
261,2021-03-29,AMC,0.14533991714275907
262,2021-03-29,GME,0.08256038104149047
263,2021-03-29,NOK,0.22939071879159822
264,2021-03-30,AMC,0.21661138759704773
265,2021-03-30,GME,0.18087330102093985
266,2021-03-30,NOK,0.20226043225132992
267,2021-03-31,AMC,0.1876399536896497
268,2021-03-31,GME,0.1669612044019159
269,2021-03-31,NOK,0.22172650479478762
270,2021-04-01,AMC,0.16336126277863514
271,2021-04-01,GME,0.15990264734101947
272,2021-04-01,NOK,0.23007480080963838
273,2021-04-02,AMC,0.2116692032228457
274,2021-04-02,GME,0.17269867668289227
275,2021-04-02,NOK,0.36413232266084417
276,2021-04-03,AMC,0.15239504481374752
277,2021-04-03,GME,0.16267345850321
278,2021-04-03,NOK,0.16504730782409233
279,2021-04-04,AMC,0.25501935475249776
280,2021-04-04,GME,0.16901031547086312
281,2021-04-04,NOK,0.27160907309735194
282,2021-04-05,AMC,0.358356268909527
283,2021-04-05,GME,0.24378330255090258
284,2021-04-05,NOK,0.31580513122425014
285,2021-04-06,AMC,0.15749605218996293
286,2021-04-06,GME,0.19675955334701575
287,2021-04-06,NOK,0.3035091694968287
288,2021-04-07,AMC,0.2026236576013034
289,2021-04-07,GME,0.18794494331302122
290,2021-04-07,NOK,0.27256956440050817
291,2021-04-08,AMC,0.17064952064002864
292,2021-04-08,GME,0.12862500958435702
293,2021-04-08,NOK,0.2845010509298116
294,2021-04-09,AMC,0.20706195353495424
295,2021-04-09,GME,0.06092029690882191
296,2021-04-09,NOK,0.2779542573756094
297,2021-04-10,AMC,0.2246138496478088
298,2021-04-10,GME,0.14503930052777286
299,2021-04-10,NOK,0.16977835867847144
300,2021-04-11,AMC,0.2556145701532951
301,2021-04-11,GME,0.22168135913310108
302,2021-04-11,NOK,0.23504384236373738
303,2021-04-12,AMC,0.18574746765231248
304,2021-04-12,GME,0.11023212313314434
305,2021-04-12,NOK,0.26286053899662226
306,2021-04-13,AMC,0.20205981308675836
307,2021-04-13,GME,0.14881677497958298
308,2021-04-13,NOK,0.2750228523737688
309,2021-04-14,AMC,0.2944240163436625
310,2021-04-14,GME,0.24148410214320756
311,2021-04-14,NOK,0.2864726667460666
312,2021-04-15,AMC,0.19157346258603503
313,2021-04-15,GME,0.05049129781580996
314,2021-04-15,NOK,0.30474013224389257
315,2021-04-16,AMC,0.187976503961836
316,2021-04-16,GME,0.12646144775568974
317,2021-04-16,NOK,0.22269729033599164
318,2021-04-17,AMC,0.19080861356272363
319,2021-04-17,GME,0.13721331364184153
320,2021-04-17,NOK,0.29181939395426143
321,2021-04-18,AMC,0.23081062044657302
322,2021-04-18,GME,0.16138385745836423
323,2021-04-18,NOK,0.3322819065542717
324,2021-04-19,AMC,0.2057556960864458
325,2021-04-19,GME,0.16075678643863647
326,2021-04-19,NOK,0.25439476159644775
327,2021-04-20,AMC,0.18270209677424282
328,2021-04-20,GME,0.17414671606000048
329,2021-04-20,NOK,0.36367769324227095
330,2021-04-21,AMC,0.3001561089224415
331,2021-04-21,GME,0.09248592123459093
332,2021-04-21,NOK,0.29595466103433354
333,2021-04-22,AMC,0.22371381772262974
334,2021-04-22,GME,0.05674641692091245
335,2021-04-22,NOK,0.3424523381066704
336,2021-04-23,AMC,0.3652875314359553
337,2021-04-23,GME,0.14437135403684806
338,2021-04-23,NOK,0.3737889198295697
339,2021-04-24,AMC,0.32661839584598784
340,2021-04-24,GME,0.20469121495459694
341,2021-04-24,NOK,0.39734815813085816
342,2021-04-25,AMC,0.3759313475419767
343,2021-04-25,GME,0.18304848090780435
344,2021-04-25,NOK,0.4068804527953456
345,2021-04-26,AMC,0.33793940345477314
346,2021-04-26,GME,0.26727409052511214
347,2021-04-26,NOK,0.4087281465148077
348,2021-04-27,AMC,0.21853811077319552
349,2021-04-27,GME,0.02635347067890689
350,2021-04-27,NOK,0.388428219458741
351,2021-04-28,AMC,0.18506180724594742
352,2021-04-28,GME,0.11189227522793226
353,2021-04-28,NOK,0.30340076283339107
354,2021-04-29,AMC,0.20358957301266492
355,2021-04-29,GME,0.18420577838202007
356,2021-04-29,NOK,0.3008275792854838
357,2021-04-30,AMC,0.3192239390085451
358,2021-04-30,GME,0.03149392238561995
359,2021-04-30,NOK,0.22843513735325918
