,Date,Stock,Sentiment
148,2021-01-29,AMZN,0.15635805942537262
149,2021-01-30,AMZN,0.18485698394491556
150,2021-01-31,AMZN,0.20990802520141005
151,2021-02-01,AMZN,0.27747852028813214
152,2021-02-02,AMZN,0.27888366754807065
153,2021-02-03,AMZN,0.15469039331004023
154,2021-02-04,AMZN,0.20946193622797726
155,2021-02-05,AMZN,0.2312535331855761
156,2021-02-06,AMZN,0.28001259596362205
157,2021-02-07,AMZN,0.2634936965169397
158,2021-02-08,AMZN,0.19502328116015996
159,2021-02-09,AMZN,0.22186915083660277
160,2021-02-10,AMZN,0.170070265266113
161,2021-02-11,AMZN,0.16209495467692614
162,2021-02-12,AMZN,0.20148950820823666
163,2021-02-13,AMZN,0.28084937098363827
164,2021-02-14,AMZN,0.29718768261686784
165,2021-02-15,AMZN,0.2905943517265564
166,2021-02-16,AMZN,0.2284458255902864
167,2021-02-17,AMZN,0.2381112146548694
168,2021-02-18,AMZN,0.24333685026725288
169,2021-02-19,AMZN,0.16376964237901848
170,2021-02-20,AMZN,0.22572455539051234
171,2021-02-21,AMZN,0.21974440958225527
172,2021-02-22,AMZN,0.13220104229461868
173,2021-02-23,AMZN,0.19350541792961304
174,2021-02-24,AMZN,0.16856021999043877
175,2021-02-25,AMZN,0.06887630238162819
176,2021-02-26,AMZN,0.18890621703106444
177,2021-02-27,AMZN,0.14483913427768152
178,2021-02-28,AMZN,0.1548614475850498
179,2021-03-01,AMZN,0.19466613828379195
180,2021-03-02,AMZN,0.1596671414539451
181,2021-03-03,AMZN,0.08960504442895763
182,2021-03-04,AMZN,0.15315781262668315
183,2021-03-05,AMZN,0.16351733906776644
184,2021-03-06,AMZN,0.20309449325324277
185,2021-03-07,AMZN,0.1525977906950546
186,2021-03-08,AMZN,0.17218504588888026
187,2021-03-09,AMZN,0.2632466586313676
188,2021-03-10,AMZN,0.23273855555092451
189,2021-03-11,AMZN,0.19171921067219228
190,2021-03-12,AMZN,0.1993014384920243
191,2021-03-13,AMZN,0.229524687139902
192,2021-03-14,AMZN,0.25141107682417696
193,2021-03-15,AMZN,0.19684353584062775
194,2021-03-16,AMZN,0.23198369059106336
195,2021-03-17,AMZN,0.25318637453205883
196,2021-03-18,AMZN,0.16097912385035307
197,2021-03-19,AMZN,0.23937823088734878
198,2021-03-20,AMZN,0.20239750898259065
199,2021-03-21,AMZN,0.2336723504737371
200,2021-03-22,AMZN,0.2045633271750994
201,2021-03-23,AMZN,0.20293579860334285
202,2021-03-24,AMZN,0.1413837075198535
203,2021-03-25,AMZN,0.1067124180838
204,2021-03-26,AMZN,0.1583045499867294
205,2021-03-27,AMZN,0.16123508727177976
206,2021-03-28,AMZN,0.18184399821922523
207,2021-03-29,AMZN,0.1892941998951137
208,2021-03-30,AMZN,0.2142601119490573
209,2021-03-31,AMZN,0.17477046235254964
210,2021-04-01,AMZN,0.22450276341114658
211,2021-04-02,AMZN,0.271500704435211
212,2021-04-03,AMZN,0.19996658899269149
213,2021-04-04,AMZN,0.2328826236756763
214,2021-04-05,AMZN,0.274670135480701
215,2021-04-06,AMZN,0.26208882037946024
216,2021-04-07,AMZN,0.2594764052036917
217,2021-04-08,AMZN,0.23540112138167024
218,2021-04-09,AMZN,0.23233960780233612
219,2021-04-10,AMZN,0.22712008248014504
220,2021-04-11,AMZN,0.2292255774754833
221,2021-04-12,AMZN,0.2737305694462266
222,2021-04-13,AMZN,0.2533415280267363
223,2021-04-14,AMZN,0.19863505086605437
224,2021-04-15,AMZN,0.2443438449301757
225,2021-04-16,AMZN,0.24893477170635014
226,2021-04-17,AMZN,0.28028032766734445
227,2021-04-18,AMZN,0.27980394351933385
228,2021-04-19,AMZN,0.210511882538558
229,2021-04-20,AMZN,0.18090760903107003
230,2021-04-21,AMZN,0.2921359376953915
231,2021-04-22,AMZN,0.18153801128384658
232,2021-04-23,AMZN,0.2518089901113417
233,2021-04-24,AMZN,0.27560725229007704
234,2021-04-25,AMZN,0.3043731862373227
235,2021-04-26,AMZN,0.2552134851356968
236,2021-04-27,AMZN,0.2555184587176191
237,2021-04-28,AMZN,0.2493618113065604
238,2021-04-29,AMZN,0.25890139271935914
239,2021-04-30,AMZN,0.14435536989499814
240,2021-01-01,NFLX,0.3355815363235403
241,2021-01-02,NFLX,0.19250774680699248
242,2021-01-03,NFLX,0.21598305680328683
243,2021-01-04,NFLX,0.19828147041896527
244,2021-01-05,NFLX,0.16915504976812587
245,2021-01-06,NFLX,0.159507965050248
246,2021-01-07,NFLX,0.2118778259443779
247,2021-01-08,NFLX,0.23114414884642298
248,2021-01-09,NFLX,0.0920039432136447
249,2021-01-10,NFLX,0.13995835115058047
250,2021-01-11,NFLX,0.158122497522096
251,2021-01-12,NFLX,0.1850279706458066
252,2021-01-13,NFLX,0.2632378830449405
253,2021-01-14,NFLX,0.29049357932842806
254,2021-01-15,NFLX,0.18890574357069007
255,2021-01-16,NFLX,0.1652093380985003
256,2021-01-17,NFLX,0.13730552478859734
257,2021-01-18,NFLX,0.19233927225751668
258,2021-01-19,NFLX,0.3489216242800467
259,2021-01-20,NFLX,0.35739108942379244
260,2021-01-21,NFLX,0.20703143812331837
261,2021-01-22,NFLX,0.26652732339827345
262,2021-01-23,NFLX,0.27624768057909815
263,2021-01-24,NFLX,0.21389270742943786
264,2021-01-25,NFLX,0.20112195821246132
265,2021-01-26,NFLX,0.2370818765622098
266,2021-01-27,NFLX,0.14129697267292068
267,2021-01-28,NFLX,0.18534839359772456
268,2021-01-29,NFLX,0.166070674635424
269,2021-01-30,NFLX,0.12107420908614586
270,2021-01-31,NFLX,0.16043074478873118
271,2021-02-01,NFLX,0.21323268250540825
272,2021-02-02,NFLX,0.2847003651950889
273,2021-02-03,NFLX,0.3285230634918118
274,2021-02-04,NFLX,0.25947456058382523
275,2021-02-05,NFLX,0.2542603800951406
276,2021-02-06,NFLX,0.26225948800889537
277,2021-02-07,NFLX,0.21175105341726208
278,2021-02-08,NFLX,0.2885469675947007
279,2021-02-09,NFLX,0.26768206042602977
280,2021-02-10,NFLX,0.23456880443473346
281,2021-02-11,NFLX,0.23339746692564062
282,2021-02-12,NFLX,0.24087596539079087
283,2021-02-13,NFLX,0.30470708043598377
284,2021-02-14,NFLX,0.26695179919288287
285,2021-02-15,NFLX,0.314559262508482
286,2021-02-16,NFLX,0.2640963601127858
287,2021-02-17,NFLX,0.25435796621008505
288,2021-02-18,NFLX,0.22218350591568134
289,2021-02-19,NFLX,0.1791906436543084
290,2021-02-20,NFLX,0.1758991396394715
291,2021-02-21,NFLX,0.1469521672805752
292,2021-02-22,NFLX,0.21613739437061308
293,2021-02-23,NFLX,0.17824646055764767
294,2021-02-24,NFLX,0.19169092786378314
295,2021-02-25,NFLX,0.17708011408085883
296,2021-02-26,NFLX,0.15827244183402772
297,2021-02-27,NFLX,0.13982568842990217
298,2021-02-28,NFLX,0.1241983489944539
299,2021-03-01,NFLX,0.3320238037855882
300,2021-03-02,NFLX,0.23998967041781738
301,2021-03-03,NFLX,0.12257531506209811
302,2021-03-04,NFLX,0.13555867160698454
303,2021-03-05,NFLX,0.18083090777634092
304,2021-03-06,NFLX,0.22580196795428897
305,2021-03-07,NFLX,0.15153508988940823
306,2021-03-08,NFLX,0.10009379560021141
307,2021-03-09,NFLX,0.22834725895415692
308,2021-03-10,NFLX,0.19018839946716784
309,2021-03-11,NFLX,0.15430671509464594
310,2021-03-12,NFLX,0.14944510629686752
311,2021-03-13,NFLX,0.13114720343742747
312,2021-03-14,NFLX,0.18321614539417536
313,2021-03-15,NFLX,0.21981511545664578
314,2021-03-16,NFLX,0.22824657023614842
315,2021-03-17,NFLX,0.2586554137037481
316,2021-03-18,NFLX,0.1696482105536668
317,2021-03-19,NFLX,0.23657033603225017
318,2021-03-20,NFLX,0.11178692863391274
319,2021-03-21,NFLX,0.1607329656399088
320,2021-03-22,NFLX,0.27867094477661214
321,2021-03-23,NFLX,0.28234425962285603
322,2021-03-24,NFLX,0.250878932124911
323,2021-03-25,NFLX,0.12844119784930025
324,2021-03-26,NFLX,0.20119039223334906
325,2021-03-27,NFLX,0.22649794115700803
326,2021-03-28,NFLX,0.2712097073488526
327,2021-03-29,NFLX,0.18301888269752975
328,2021-03-30,NFLX,0.19570007301406783
329,2021-03-31,NFLX,0.21781237559378427
330,2021-04-01,NFLX,0.20348918861056708
331,2021-04-02,NFLX,0.3116354947202805
332,2021-04-03,NFLX,0.2033106229892523
333,2021-04-04,NFLX,0.3113817525071001
334,2021-04-05,NFLX,0.2615473630909859
335,2021-04-06,NFLX,0.287108642619162
336,2021-04-07,NFLX,0.25360610851068766
337,2021-04-08,NFLX,0.19655994603340515
338,2021-04-09,NFLX,0.2080156220226745
339,2021-04-10,NFLX,0.26371063619724805
340,2021-04-11,NFLX,0.23821664451780844
341,2021-04-12,NFLX,0.23299374395682748
342,2021-04-13,NFLX,0.20702963963068052
343,2021-04-14,NFLX,0.19875765139295254
344,2021-04-15,NFLX,0.17121383561592624
345,2021-04-16,NFLX,0.23701188813720364
346,2021-04-17,NFLX,0.22960951924053302
347,2021-04-18,NFLX,0.22781396774914994
348,2021-04-19,NFLX,0.20705038080189841
349,2021-04-20,NFLX,-0.04079337617335841
350,2021-04-21,NFLX,0.14763428264926187
351,2021-04-22,NFLX,0.1436770022470737
352,2021-04-23,NFLX,0.19541865400993266
353,2021-04-24,NFLX,0.24514556584122318
354,2021-04-25,NFLX,0.19930712730385056
355,2021-04-26,NFLX,0.24343939876380088
356,2021-04-27,NFLX,0.2084629335881848
357,2021-04-28,NFLX,0.22425345659916138
358,2021-04-29,NFLX,0.21532986009507918
359,2021-04-30,NFLX,0.19088440925367098
360,2021-01-01,GOOG,0.3066963294894242
361,2021-01-02,GOOG,0.2557471370660202
362,2021-01-03,GOOG,0.24061416115485676
363,2021-01-04,GOOG,0.20182223991767206
364,2021-01-05,GOOG,0.21102703479417145
365,2021-01-06,GOOG,0.2231451971251678
366,2021-01-07,GOOG,0.14346065069503663
367,2021-01-08,GOOG,0.18620249537052586
368,2021-01-09,GOOG,-0.03952835579371281
369,2021-01-10,GOOG,0.054849922765012694
370,2021-01-11,GOOG,0.0847333402815355
371,2021-01-12,GOOG,0.13968467602988813
372,2021-01-13,GOOG,0.09932005548443884
373,2021-01-14,GOOG,0.20461981154039677
374,2021-01-15,GOOG,0.16061801359395586
375,2021-01-16,GOOG,0.0949867773066129
376,2021-01-17,GOOG,0.17103569422598316
377,2021-01-18,GOOG,0.1848612720819397
378,2021-01-19,GOOG,0.20281048105714625
379,2021-01-20,GOOG,0.3521339539391632
380,2021-01-21,GOOG,0.24104034113287065
381,2021-01-22,GOOG,0.1457012145706125
382,2021-01-23,GOOG,0.24392998666404642
383,2021-01-24,GOOG,0.233363616745919
384,2021-01-25,GOOG,0.18145881097007077
385,2021-01-26,GOOG,0.2186258971460457
386,2021-01-27,GOOG,0.21684769131841036
387,2021-01-28,GOOG,0.2110156640308386
388,2021-01-29,GOOG,0.13647616692057254
389,2021-01-30,GOOG,0.14857383018003448
390,2021-01-31,GOOG,0.16821608812802433
391,2021-02-01,GOOG,0.3170972560053972
392,2021-02-02,GOOG,0.3812862863332266
393,2021-02-03,GOOG,0.3393772644635756
394,2021-02-04,GOOG,0.2566241275128392
395,2021-02-05,GOOG,0.28486880637452655
396,2021-02-06,GOOG,0.368228289281911
397,2021-02-07,GOOG,0.2820228380823715
398,2021-02-08,GOOG,0.22438422467442073
399,2021-02-09,GOOG,0.32770422228673446
400,2021-02-10,GOOG,0.23374061406764382
401,2021-02-11,GOOG,0.20979805259364787
402,2021-02-12,GOOG,0.17970103613224364
403,2021-02-13,GOOG,0.26091265247911605
404,2021-02-14,GOOG,0.3082773066721423
405,2021-02-15,GOOG,0.35676577941223514
406,2021-02-16,GOOG,0.2967915848990125
407,2021-02-17,GOOG,0.2714448760988572
408,2021-02-18,GOOG,0.1147286633344951
409,2021-02-19,GOOG,0.18543782847594809
410,2021-02-20,GOOG,0.1997866068338044
411,2021-02-21,GOOG,0.14588110533230447
412,2021-02-22,GOOG,0.18273008370953095
413,2021-02-23,GOOG,0.1551068686216416
414,2021-02-24,GOOG,0.15156918994394689
415,2021-02-25,GOOG,0.17249039270308256
416,2021-02-26,GOOG,0.14698194454999186
417,2021-02-27,GOOG,0.3255007660117195
418,2021-02-28,GOOG,0.22773339218148575
419,2021-03-01,GOOG,0.1931634416641991
420,2021-03-02,GOOG,0.22601217025790407
421,2021-03-03,GOOG,0.19189154983157614
422,2021-03-04,GOOG,0.19912195344245098
423,2021-03-05,GOOG,0.24458061045823762
424,2021-03-06,GOOG,0.28599066190991035
425,2021-03-07,GOOG,0.2606422457316269
426,2021-03-08,GOOG,0.1794911195068959
427,2021-03-09,GOOG,0.2463697412600577
428,2021-03-10,GOOG,0.20148531362366187
429,2021-03-11,GOOG,0.26370055787685354
430,2021-03-12,GOOG,0.17788705588008732
431,2021-03-13,GOOG,0.28126387391060304
432,2021-03-14,GOOG,0.23459823817804293
433,2021-03-15,GOOG,0.23242880399946286
434,2021-03-16,GOOG,0.28383369238596245
435,2021-03-17,GOOG,0.3019329813213253
436,2021-03-18,GOOG,0.31992345561455116
437,2021-03-19,GOOG,0.19337342922610448
438,2021-03-20,GOOG,0.18027033037894094
439,2021-03-21,GOOG,0.23256035816848453
440,2021-03-22,GOOG,0.19412391741737078
441,2021-03-23,GOOG,0.21224248000053744
442,2021-03-24,GOOG,0.2603728340817265
443,2021-03-25,GOOG,0.14279063727256458
444,2021-03-26,GOOG,0.22597004726832343
445,2021-03-27,GOOG,0.20063118518555711
446,2021-03-28,GOOG,0.2625945917291877
447,2021-03-29,GOOG,0.2691200939467914
448,2021-03-30,GOOG,0.3460340466019567
449,2021-03-31,GOOG,0.2213466707220909
450,2021-04-01,GOOG,0.23211320733859
451,2021-04-02,GOOG,0.2618033386792781
452,2021-04-03,GOOG,0.27062605371664666
453,2021-04-04,GOOG,0.3630300674825169
454,2021-04-05,GOOG,0.28933676189576096
455,2021-04-06,GOOG,0.3249017212801846
456,2021-04-07,GOOG,0.3650319133701811
457,2021-04-08,GOOG,0.20827508030262867
458,2021-04-09,GOOG,0.25845561132867795
459,2021-04-10,GOOG,0.1724064946969653
460,2021-04-11,GOOG,0.26651026058576205
461,2021-04-12,GOOG,0.28632296041920496
462,2021-04-13,GOOG,0.29136927762127685
463,2021-04-14,GOOG,0.21049636487298937
464,2021-04-15,GOOG,0.31967970226533315
465,2021-04-16,GOOG,0.18402063158122725
466,2021-04-17,GOOG,0.302243062827204
467,2021-04-18,GOOG,0.30475376484498967
468,2021-04-19,GOOG,0.21917610916156824
469,2021-04-20,GOOG,0.24100652143363085
470,2021-04-21,GOOG,0.20735526353948647
471,2021-04-22,GOOG,0.2058121434495072
472,2021-04-23,GOOG,0.3059832534335467
473,2021-04-24,GOOG,0.29298387435952794
474,2021-04-25,GOOG,0.3564046607753779
475,2021-04-26,GOOG,0.2701778243162751
476,2021-04-27,GOOG,0.3331815728838555
477,2021-04-28,GOOG,0.2868955465736799
478,2021-04-29,GOOG,0.2380043787820157
479,2021-04-30,GOOG,0.1738191786726892
